key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2009-03-28 23:02:37.0000002,6.2,2009-03-28 23:02:37 UTC,-73.976866,40.763822,-73.962151,40.767803,1
2010-12-04 07:37:24.0000002,6.9,2010-12-04 07:37:24 UTC,-73.960085,40.762338,-73.984543,40.774946,1
2010-05-08 12:16:00.00000017,8.9,2010-05-08 12:16:00 UTC,-73.988008,40.779343,-73.979083,40.758572,2
2011-12-11 16:30:56.0000004,4.5,2011-12-11 16:30:56 UTC,-73.97394,40.791506,-73.966737,40.80396,1
2011-05-23 08:06:09.0000005,6.9,2011-05-23 08:06:09 UTC,-73.962573,40.7726,-73.956101,40.783683,2
2011-02-03 12:19:18.0000001,12.1,2011-02-03 12:19:18 UTC,-73.974392,40.751537,-73.953723,40.77931,1
2010-05-18 09:39:17.0000003,5.7,2010-05-18 09:39:17 UTC,-73.968707,40.770104,-73.977761,40.758068,1
2013-11-26 14:17:15.0000001,5.5,2013-11-26 14:17:15 UTC,-73.960113,40.769875,-73.954704,40.77785,1
2013-11-28 06:04:00.00000015,30.83,2013-11-28 06:04:00 UTC,-73.976535,40.745105,-73.865332,40.770662,2
2010-10-23 18:37:00.000000237,9.7,2010-10-23 18:37:00 UTC,-73.985,40.74833,-73.9821,40.772412,2
2011-06-16 16:00:00.00000032,3.7,2011-06-16 16:00:00 UTC,-73.991018,40.748752,-73.994825,40.745283,1
2011-11-02 12:09:00.00000025,6.9,2011-11-02 12:09:00 UTC,-73.986578,40.73702,-73.991315,40.748747,1
2013-04-25 00:31:00.00000025,8.5,2013-04-25 00:31:00 UTC,-74.010137,40.72059,-73.992062,40.743832,1
2013-03-09 21:12:26.0000004,18.5,2013-03-09 21:12:26 UTC,-73.968201,40.799952,-73.970489,40.753469,1
2013-12-10 13:14:00.000000142,5.5,2013-12-10 13:14:00 UTC,-73.99278,40.753492,-73.986322,40.760715,1
2009-04-29 21:51:55.0000004,6.1,2009-04-29 21:51:55 UTC,-73.995292,40.744148,-73.976097,40.733348,1
2010-02-23 20:36:00.000000105,4.1,2010-02-23 20:36:00 UTC,-73.989652,40.723147,-73.999933,40.734047,5
2014-03-27 08:05:01.0000001,8,2014-03-27 08:05:01 UTC,-73.991098,40.770655,-73.976933,40.79007,1
2015-01-11 22:45:59.0000003,9.5,2015-01-11 22:45:59 UTC,-73.907997131347656,40.857379913330078,-73.908073425292969,40.85736083984375,1
2015-02-24 17:47:04.0000009,7,2015-02-24 17:47:04 UTC,-74.004638671875,40.747138977050781,-73.985076904296875,40.740760803222656,1
2009-12-05 19:34:12.0000001,14.1,2009-12-05 19:34:12 UTC,-73.977311,40.772599,-73.986023,40.757956,2
2013-10-30 23:38:14.0000001,6,2013-10-30 23:38:14 UTC,-73.982569,40.77323,-73.974418,40.790008,1
2015-01-13 14:20:34.0000006,30.83,2015-01-13 14:20:34 UTC,-73.873054504394531,40.7740478515625,-73.98468017578125,40.741188049316406,1
2009-03-27 17:07:23.0000001,20.7,2009-03-27 17:07:23 UTC,-73.954674,40.765681,-73.993305,40.691431,1
2012-01-16 15:18:00.000000176,4.5,2012-01-16 15:18:00 UTC,-74.009045,40.727642,-74.001062,40.72406,1
2012-02-21 01:13:00.00000049,10.5,2012-02-21 01:13:00 UTC,-73.965018,40.759892,-74.00937,40.738187,2
2015-02-07 12:45:58.0000005,14.5,2015-02-07 12:45:58 UTC,-74.011970520019531,40.716709136962891,-73.985000610351562,40.727939605712891,1
2009-01-21 15:22:36.0000005,9.7,2009-01-21 15:22:36 UTC,-73.988607,40.742692,-73.976811,40.764702,1
2015-02-10 14:12:08.0000003,9.5,2015-02-10 14:12:08 UTC,-73.9709701538086,40.758316040039062,-73.98516845703125,40.741943359375,2
2013-05-13 18:12:00.000000149,5,2013-05-13 18:12:00 UTC,-73.970647,40.761802,-73.961652,40.764517,1
2010-03-11 07:10:44.0000004,8.5,2010-03-11 07:10:44 UTC,-74.000259,40.737749,-74.008251,40.705332,1
2011-05-25 23:58:48.0000001,13.3,2011-05-25 23:58:48 UTC,-73.99836,40.740348,-73.946455,40.777348,0
2011-12-03 21:16:00.000000250,6.9,2011-12-03 21:16:00 UTC,-73.987935,40.743435,-74.002877,40.730907,5
2013-06-06 13:02:00.000000126,19,2013-06-06 13:02:00 UTC,-73.992307,40.743502,-73.97511,40.787605,1
2010-02-13 11:01:42.0000002,31.87,2010-02-13 11:01:42 UTC,-73.87041,40.773517,-73.985517,40.759665,2
2009-03-16 09:34:00.000000176,8.1,2009-03-16 09:34:00 UTC,-73.99506,40.760185,-73.975472,40.765468,5
2010-09-15 23:33:00.0000008,6.5,2010-09-15 23:33:00 UTC,-73.979935,40.743327,-73.975335,40.749667,1
2014-11-26 17:51:00.000000154,6.5,2014-11-26 17:51:00 UTC,-73.993108,40.729697,-73.988492,40.722757,1
2015-06-27 02:56:01.0000007,6.5,2015-06-27 02:56:01 UTC,-73.982269287109375,40.777950286865234,-73.970062255859375,40.788944244384766,2
2009-10-09 09:57:38.0000001,5.3,2009-10-09 09:57:38 UTC,-73.975707,40.753519,-73.979262,40.758942,4
2011-07-11 16:26:00.00000023,6.5,2011-07-11 16:26:00 UTC,-73.969075,40.754582,-73.988457,40.75001,1
2014-06-12 22:43:00.00000072,8.5,2014-06-12 22:43:00 UTC,-74.003837,40.726097,-73.992672,40.712895,6
2011-01-27 19:30:00.000000190,5.7,2011-01-27 19:30:00 UTC,-73.969923,40.763083,-73.972893,40.755358,1
2010-02-04 12:46:12.0000002,7.3,2010-02-04 12:46:12 UTC,-73.978085,40.734196,-73.997126,40.733301,1
2012-09-24 21:31:00.000000205,4.5,2012-09-24 21:31:00 UTC,-73.967795,40.762417,-73.971892,40.757245,6
2011-03-29 09:29:45.0000001,4.9,2011-03-29 09:29:45 UTC,-74.001495,40.730993,-73.993984,40.741507,1
2013-02-07 14:38:52.0000003,5.5,2013-02-07 14:38:52 UTC,-73.976183,40.776055,-73.981637,40.767015,1
2013-06-24 08:14:00.0000006,40.33,2013-06-24 08:14:00 UTC,-73.871662,40.771867,-73.979177,40.762997,1
2014-12-08 12:20:47.0000003,12.5,2014-12-08 12:20:47 UTC,-73.990357,40.751405,-74.005894,40.715327,1
2011-03-04 11:35:00.000000120,8.1,2011-03-04 11:35:00 UTC,-73.967273,40.766362,-73.98039,40.764322,1
2012-01-17 04:55:00.00000016,4.9,2012-01-17 04:55:00 UTC,-73.991378,40.76026,-74.00252,40.744735,1
2012-01-21 16:31:00.000000111,5.7,2012-01-21 16:31:00 UTC,-73.965465,40.792535,-73.959533,40.80873,5
2012-10-11 00:21:00.000000140,25,2012-10-11 00:21:00 UTC,-0.004093,0.0335,0.016852,0.01798,2
2013-07-14 20:08:00.00000086,6,2013-07-14 20:08:00 UTC,-74.00278,40.728627,-73.991212,40.733435,1
2009-05-18 01:02:39.0000001,13.3,2009-05-18 01:02:39 UTC,-73.989351,40.763005,-73.989586,40.715938,1
2012-11-21 00:39:00.00000017,8.5,2012-11-21 00:39:00 UTC,-73.98694,40.729268,-73.970408,40.752317,1
2012-12-15 00:35:00.000000107,29.5,2012-12-15 00:35:00 UTC,-74.008595,40.726095,-73.94878,40.83145,1
2014-02-24 22:50:48.0000001,9.5,2014-02-24 22:50:48 UTC,-73.96819,40.755388,-73.956237,40.781561,1
2014-04-02 22:32:00.00000085,8.5,2014-04-02 22:32:00 UTC,-74.002317,40.740082,-73.982923,40.728155,1
2009-05-20 10:07:40.0000002,15.3,2009-05-20 10:07:40 UTC,-73.927124,40.759574,-73.948824,40.789223,1
2010-03-16 07:29:55.0000003,4.9,2010-03-16 07:29:55 UTC,-73.992845,40.753906,-73.976824,40.753649,1
2013-07-17 19:44:45.0000003,14,2013-07-17 19:44:45 UTC,-73.981878,40.772895,-73.934687,40.797052,1
2015-06-15 07:30:35.0000003,17,2015-06-15 07:30:35 UTC,-73.976089477539062,40.791339874267578,-73.981437683105469,40.745685577392578,1
2009-11-03 11:02:55.0000002,6.1,2009-11-03 11:02:55 UTC,-73.96191,40.776162,-73.95484,40.765231,1
2012-08-15 13:34:00.000000126,8.1,2012-08-15 13:34:00 UTC,-73.973833,40.791692,-73.989002,40.77816,1
2013-02-10 00:07:00.000000225,33,2013-02-10 00:07:00 UTC,-73.974452,40.788422,-73.970625,40.67245,1
2011-09-20 08:52:31.0000003,8.1,2011-09-20 08:52:31 UTC,-73.984285,40.761872,-73.989712,40.752194,1
2013-06-04 19:55:45.0000001,4,2013-06-04 19:55:45 UTC,-73.994754,40.749984,-74.000211,40.753329,1
2010-12-14 23:01:00.000000246,10.5,2010-12-14 23:01:00 UTC,-73.97681,40.780102,-74.005357,40.739552,1
2014-04-27 14:41:00.00000060,16,2014-04-27 14:41:00 UTC,-73.991215,40.755967,-73.95406,40.770557,1
2010-11-18 14:58:14.0000004,5.3,2010-11-18 14:58:14 UTC,-73.979394,40.743794,-73.973263,40.739369,1
2011-08-16 09:29:00.000000151,9.7,2011-08-16 09:29:00 UTC,-73.980487,40.74161,-73.980617,40.746868,1
2012-07-11 19:50:03.0000002,6.1,2012-07-11 19:50:03 UTC,-73.971561,40.760818,-73.9854,40.766214,1
2013-07-01 09:24:00.00000094,14.5,2013-07-01 09:24:00 UTC,-73.996737,40.733167,-74.00071,40.761855,1
2013-12-10 07:45:00.000000173,7,2013-12-10 07:45:00 UTC,-73.97136,40.755412,-73.981525,40.764497,2
2014-07-24 22:06:00.000000148,19,2014-07-24 22:06:00 UTC,-74.009175,40.715537,-73.968962,40.765117,2
2015-05-13 07:39:15.0000002,11,2015-05-13 07:39:15 UTC,-73.9717025756836,40.7547721862793,-73.9781723022461,40.773155212402344,5
2013-06-04 21:30:34.0000003,4,2013-06-04 21:30:34 UTC,-73.95305,40.817698,-73.947317,40.825543,1
2013-06-06 20:24:00.00000088,20.5,2013-06-06 20:24:00 UTC,-73.974748,40.742002,-73.88201,40.754017,1
2011-02-13 12:43:35.0000002,9.3,2011-02-13 12:43:35 UTC,-74.005683,40.72661,-74.001212,40.756725,2
2011-04-06 06:48:11.0000001,20.9,2011-04-06 06:48:11 UTC,-73.951906,40.777834,-74.013901,40.715134,1
2013-04-16 18:50:00.00000077,6,2013-04-16 18:50:00 UTC,-73.990963,40.733977,-74.00543,40.739965,1
2009-03-21 19:37:59.0000002,4.1,2009-03-21 19:37:59 UTC,-73.959319,40.777483,-73.960859,40.769823,3
2010-03-09 21:03:26.0000007,10.5,2010-03-09 21:03:26 UTC,-73.98974,40.733347,-73.987527,40.733556,1
2010-06-11 23:22:00.000000126,13.3,2010-06-11 23:22:00 UTC,-74.009393,40.712895,-73.980368,40.763825,2
2011-08-16 07:04:05.0000001,9.3,2011-08-16 07:04:05 UTC,-74.011654,40.722781,-74.011654,40.722781,1
2013-05-07 14:22:16.0000002,6,2013-05-07 14:22:16 UTC,-73.979952,40.762283,-73.991427,40.75149,1
2012-03-26 10:32:00.000000131,9.3,2012-03-26 10:32:00 UTC,-73.97737,40.752713,-74.007088,40.747998,1
2012-08-04 16:28:00.00000091,11.3,2012-08-04 16:28:00 UTC,-74.014917,40.716612,-73.989222,40.743197,6
2015-06-25 09:35:23.0000004,9,2015-06-25 09:35:23 UTC,-73.991104125976562,40.732933044433594,-74.00982666015625,40.719997406005859,2
2014-03-02 14:23:18.0000001,7.5,2014-03-02 14:23:18 UTC,-73.963522,40.774473,-73.967392,40.793707,1
2012-01-30 05:04:19.0000001,49.8,2012-01-30 05:04:19 UTC,-73.987223,40.765566,-73.776534,40.64501,1
2015-04-29 18:02:02.0000002,11,2015-04-29 18:02:02 UTC,-73.969490051269531,40.757354736328125,-73.987823486328125,40.765228271484375,1
2011-06-22 16:02:00.000000186,8.5,2011-06-22 16:02:00 UTC,-73.982798,40.763042,-73.982798,40.763042,2
2009-09-26 23:03:00.000000119,6.1,2009-09-26 23:03:00 UTC,-74.00008,40.741117,-74.006663,40.730883,1
2010-07-11 23:33:00.00000078,13.3,2010-07-11 23:33:00 UTC,-73.979995,40.726832,-74.006728,40.739778,1
2011-12-02 21:17:00.00000025,8.5,2011-12-02 21:17:00 UTC,-73.968893,40.754285,-73.98932,40.737617,2
2014-10-19 13:10:20.0000004,10.5,2014-10-19 13:10:20 UTC,-73.995885,40.764073,-73.981545,40.763425,3
2015-06-06 23:31:44.0000002,10,2015-06-06 23:31:44 UTC,-73.94873046875,40.7889404296875,-73.971916198730469,40.762973785400391,1
2010-09-15 08:09:00.000000171,4.9,2010-09-15 08:09:00 UTC,-73.991603,40.746542,-73.993723,40.7524,1
2015-03-24 07:37:12.0000001,6.5,2015-03-24 07:37:12 UTC,-73.986297607421875,40.734489440917969,-73.974853515625,40.750049591064453,1
2010-07-23 09:10:00.00000047,11.7,2010-07-23 09:10:00 UTC,-74.00298,40.728282,-73.970472,40.757417,1
2010-09-28 06:22:48.0000001,5.7,2010-09-28 06:22:48 UTC,-73.977976,40.7577,-73.991247,40.75016,1
2010-12-17 09:52:19.0000001,49.57,2010-12-17 09:52:19 UTC,-73.992385,40.743538,-73.776321,40.645286,1
2013-07-15 07:32:01.0000001,5,2013-07-15 07:32:01 UTC,-73.96037,40.761974,-73.968664,40.757473,1
2011-02-07 13:45:34.0000001,7.3,2011-02-07 13:45:34 UTC,-73.987594,40.740836,-73.984096,40.758331,1
2012-05-17 07:01:00.00000022,7.7,2012-05-17 07:01:00 UTC,-73.99783,40.720728,-74.002718,40.74224,1
2013-02-09 20:15:00.00000064,9.5,2013-02-09 20:15:00 UTC,-73.989322,40.730932,-73.967915,40.756418,5
2014-10-24 12:21:12.0000001,4.5,2014-10-24 12:21:12 UTC,-73.982684,40.763533,-73.987991,40.764789,1
2014-03-08 21:34:58.0000004,7.5,2014-03-08 21:34:58 UTC,-73.971054,40.795357,-73.959797,40.815335,1
2014-09-13 10:20:00.00000010,15.5,2014-09-13 10:20:00 UTC,-73.95599,40.77223,-73.99223,40.74943,1
2011-05-14 03:36:26.0000002,5.7,2011-05-14 03:36:26 UTC,-73.988081,40.723888,-73.980452,40.716858,3
2011-09-06 21:33:00.00000016,5.3,2011-09-06 21:33:00 UTC,-73.972469,40.756586,-73.974077,40.743908,1
2011-10-16 00:22:00.000000188,5.3,2011-10-16 00:22:00 UTC,-73.981095,40.73816,-73.990587,40.740105,2
2012-12-23 04:25:45.0000001,4.5,2012-12-23 04:25:45 UTC,-73.993177,40.747152,-73.983943,40.743292,1
2009-04-02 17:50:59.0000004,27.1,2009-04-02 17:50:59 UTC,-74.011007,40.702744,-73.97727,40.789972,3
2010-04-01 13:14:41.0000001,6.9,2010-04-01 13:14:41 UTC,-73.956543,40.822925,-73.956543,40.822925,3
2010-11-26 13:32:07.0000001,4.1,2010-11-26 13:32:07 UTC,-73.98385,40.730838,-73.99202,40.729847,1
2011-08-09 13:03:07.0000001,4.5,2011-08-09 13:03:07 UTC,-73.955834,40.769448,-73.962277,40.773698,1
2011-01-27 16:24:00.00000031,4.5,2011-01-27 16:24:00 UTC,-74.00009,40.721412,-74.002227,40.729388,2
2013-07-12 11:32:34.0000002,4.5,2013-07-12 11:32:34 UTC,-73.986143,40.74242,-73.98797,40.735319,1
2014-01-24 14:43:17.0000002,5.5,2014-01-24 14:43:17 UTC,-73.9622,40.80031,-73.968771,40.791059,2
2015-04-18 19:51:09.0000003,5.5,2015-04-18 19:51:09 UTC,-73.96197509765625,40.795597076416016,-73.951095581054688,40.800956726074219,1
2010-01-01 20:06:00.00000074,7.7,2010-01-01 20:06:00 UTC,-73.975307,40.788192,-73.997652,40.761548,5
2011-12-25 13:14:00.00000068,9.7,2011-12-25 13:14:00 UTC,-73.968108,40.802007,-73.959308,40.777262,1
2012-09-19 17:54:00.000000164,11.5,2012-09-19 17:54:00 UTC,-73.985165,40.744497,-73.981847,40.768137,2
2013-06-14 13:13:27.0000001,17,2013-06-14 13:13:27 UTC,-73.978952,40.772207,-73.995359,40.749617,1
2014-05-12 09:31:09.0000001,5.5,2014-05-12 09:31:09 UTC,-74.002399,40.739851,-74.003129,40.749244,1
2014-07-02 13:10:43.0000003,10.5,2014-07-02 13:10:43 UTC,-73.981041,40.759747,-73.960874,40.756882,1
2010-07-20 21:47:05.0000004,9.3,2010-07-20 21:47:05 UTC,-73.983364,40.739141,-73.995759,40.764159,3
2011-02-10 10:53:26.0000001,4.1,2011-02-10 10:53:26 UTC,-73.976781,40.75656,-73.97362,40.763137,1
2011-03-10 20:25:00.00000049,5.7,2011-03-10 20:25:00 UTC,-73.973907,40.754743,0,0,2
2011-07-12 14:29:00.000000119,4.5,2011-07-12 14:29:00 UTC,-73.954368,40.7742,-73.948732,40.779123,1
2012-07-29 06:59:03.0000002,9.3,2012-07-29 06:59:03 UTC,-73.99565,40.724697,-73.959307,40.718364,1
2009-06-06 02:57:59.0000001,5.7,2009-06-06 02:57:59 UTC,-73.949038,40.781746,-73.960607,40.763892,1
2011-11-05 20:44:52.0000001,4.1,2011-11-05 20:44:52 UTC,-73.9822,40.7708,-73.982,40.7628,2
2013-03-25 10:52:26.0000004,11.5,2013-03-25 10:52:26 UTC,-73.9801,40.734606,-73.9801,40.734606,1
2009-10-22 23:11:00.00000080,5.3,2009-10-22 23:11:00 UTC,-73.978542,40.747805,-73.984092,40.737567,2
2009-10-25 20:43:33.0000003,7.3,2009-10-25 20:43:33 UTC,-73.950855,40.778962,-73.966131,40.755603,1
2010-05-17 09:02:45.0000003,14.1,2010-05-17 09:02:45 UTC,-73.986046,40.767161,-74.013415,40.715721,1
2012-12-04 06:54:31.0000002,9.5,2012-12-04 06:54:31 UTC,-74.005476,40.71212,-73.997679,40.691125,1
2009-07-21 21:07:00.00000050,8.5,2009-07-21 21:07:00 UTC,-73.981278,40.7601,-73.97063,40.78679,1
2011-11-03 21:51:48.0000005,6.9,2011-11-03 21:51:48 UTC,-73.953797,40.775252,-73.969352,40.760598,1
2013-03-19 00:54:03.0000001,12,2013-03-19 00:54:03 UTC,-73.86332,40.769958,-73.916056,40.773326,1
2014-05-25 02:44:45.0000007,21.5,2014-05-25 02:44:45 UTC,-73.957591,40.711669,-73.922218,40.776042,1
2015-03-18 15:40:13.0000003,9,2015-03-18 15:40:13 UTC,-73.9768295288086,40.762966156005859,-73.974205017089844,40.778411865234375,1
2009-08-30 02:18:00.000000120,4.9,2009-08-30 02:18:00 UTC,-73.99172,40.72225,-73.984867,40.725832,1
2009-12-15 22:18:48.0000002,14.5,2009-12-15 22:18:48 UTC,-73.978457,40.783292,-73.940719,40.845005,1
2015-01-22 08:27:10.0000005,7,2015-01-22 08:27:10 UTC,-73.98394775390625,40.743751525878906,-73.992591857910156,40.725379943847656,1
2010-03-20 21:51:01.0000002,16.9,2010-03-20 21:51:01 UTC,-73.954765,40.777606,-73.983955,40.722295,1
2014-05-23 03:15:38.0000004,10,2014-05-23 03:15:38 UTC,-73.985468,40.74701,-73.990586,40.719027,1
2009-03-27 07:29:35.0000001,9.3,2009-03-27 07:29:35 UTC,-73.946125,40.78012,-73.971306,40.757877,1
2011-01-11 13:08:00.000000144,12.5,2011-01-11 13:08:00 UTC,-73.990523,40.762595,-73.977952,40.741858,1
2011-08-10 07:36:00.00000062,49.8,2011-08-10 07:36:00 UTC,-73.783545,40.648577,-73.9715,40.7611,1
2011-08-24 21:06:00.00000098,5.7,2011-08-24 21:06:00 UTC,-73.952507,40.768398,-73.963253,40.757447,1
2009-06-15 17:13:10.0000004,9.3,2009-06-15 17:13:10 UTC,-74.006251,40.712062,-73.993574,40.741682,1
2011-10-27 15:05:10.0000005,4.9,2011-10-27 15:05:10 UTC,-73.9972,40.7144,-73.9921,40.7255,2
2014-04-19 22:38:20.0000003,16.5,2014-04-19 22:38:20 UTC,-73.990247,40.759167,-73.950842,40.769716,1
2011-03-12 09:23:00.0000002,3.3,2011-03-12 09:23:00 UTC,-73.951775,40.773567,-73.947643,40.779212,1
2013-07-15 09:41:00.000000107,48.33,2013-07-15 09:41:00 UTC,-73.865645,40.771475,-74.014182,40.70437,5
2015-06-28 19:50:21.0000003,19.5,2015-06-28 19:50:21 UTC,-73.956306457519531,40.771480560302734,-73.9583511352539,40.7152099609375,2
2010-05-02 12:16:00.00000020,6.5,2010-05-02 12:16:00 UTC,-73.984087,40.737482,-73.967648,40.760303,5
2010-10-24 02:51:28.0000004,6.1,2010-10-24 02:51:28 UTC,-73.955289,40.720134,-73.938967,40.715343,1
2012-03-20 21:45:25.0000002,7.7,2012-03-20 21:45:25 UTC,-73.961265,40.771915,-73.978963,40.745994,1
2013-02-06 18:24:22.0000005,10.5,2013-02-06 18:24:22 UTC,-73.988898,40.752761,-73.99172,40.726897,1
2014-07-01 06:21:23.0000004,4.5,2014-07-01 06:21:23 UTC,-73.976686,40.755929,-73.985206,40.759477,1
2011-06-20 09:32:51.0000001,6.1,2011-06-20 09:32:51 UTC,-73.991132,40.75365,-73.991541,40.741009,1
2013-01-10 23:37:00.00000078,21.5,2013-01-10 23:37:00 UTC,-73.988607,40.727297,-73.899838,40.739502,1
2013-01-24 13:34:00.000000133,5,2013-01-24 13:34:00 UTC,-73.994682,40.725855,-73.988762,40.722952,2
2013-07-02 22:39:18.0000003,5.5,2013-07-02 22:39:18 UTC,-73.982399,40.731667,-73.997037,40.737488,1
2014-10-15 21:13:09.0000006,32.83,2014-10-15 21:13:09 UTC,-73.862975,40.769187,-73.983902,40.743463,1
2011-03-16 12:36:00.00000073,8.5,2011-03-16 12:36:00 UTC,-73.974327,40.755015,-73.985717,40.759608,2
2013-04-28 12:54:13.0000003,9,2013-04-28 12:54:13 UTC,-73.998456,40.724973,-74.004162,40.742595,1
2014-10-24 20:43:59.0000001,6,2014-10-24 20:43:59 UTC,-73.97886,40.751322,-73.975305,40.74585,2
2015-01-19 07:05:08.0000005,7.5,2015-01-19 07:05:08 UTC,-73.970344543457031,40.752578735351562,-73.990791320800781,40.751201629638672,6
2009-04-06 09:36:26.0000004,17.3,2009-04-06 09:36:26 UTC,-74.01583,40.711327,-73.980663,40.744378,1
2011-05-21 09:46:21.0000001,12.9,2011-05-21 09:46:21 UTC,-73.959247,40.767427,-73.968403,40.79908,1
2013-03-20 22:49:00.000000163,16.5,2013-03-20 22:49:00 UTC,-73.996038,40.74358,-73.972355,40.693182,1
2014-07-03 15:42:00.00000018,8.5,2014-07-03 15:42:00 UTC,-73.963342,40.768732,-73.975428,40.752267,1
2009-01-19 12:58:05.0000003,3.3,2009-01-19 12:58:05 UTC,-73.95226,40.783779,-73.957708,40.776227,1
2015-06-15 12:44:37.0000005,7.5,2015-06-15 12:44:37 UTC,-73.963424682617188,40.777507781982422,-73.964897155761719,40.764877319335938,1
2012-03-02 09:44:45.0000008,4.5,2012-03-02 09:44:45 UTC,-73.989854,40.702666,-73.999213,40.693973,1
2013-03-03 01:32:09.0000002,10.5,2013-03-03 01:32:09 UTC,-73.972125,40.757181,-73.995458,40.727047,1
2009-11-25 11:28:36.0000003,28.1,2009-11-25 11:28:36 UTC,-74.004068,40.716719,-73.939667,40.844999,2
2010-04-22 10:42:00.0000006,3.7,2010-04-22 10:42:00 UTC,-73.97638,40.750217,-73.982323,40.748467,1
2012-09-20 20:06:50.0000001,11.5,2012-09-20 20:06:50 UTC,0,0,0,0,1
2013-10-24 07:50:00.000000117,7,2013-10-24 07:50:00 UTC,-73.98906,40.726857,-73.984123,40.743025,1
2014-06-17 17:50:00.000000213,8.5,2014-06-17 17:50:00 UTC,0,0,0,0,1
2010-04-06 13:08:56.0000002,10.5,2010-04-06 13:08:56 UTC,-73.950477,40.78328,-73.969035,40.749809,1
2011-04-06 21:26:00.000000101,8.9,2011-04-06 21:26:00 UTC,-73.981598,40.73275,-73.952745,40.766593,1
2012-09-02 16:22:50.0000004,11.7,2012-09-02 16:22:50 UTC,-73.99209,40.695094,-73.955132,40.717156,2
2013-12-07 18:21:00.000000188,6,2013-12-07 18:21:00 UTC,-73.958523,40.7645,-73.96655,40.764452,1
2014-01-12 17:06:32.0000001,5.5,2014-01-12 17:06:32 UTC,-73.98463,40.748252,-73.979311,40.754489,1
2011-06-05 17:19:40.0000003,6.9,2011-06-05 17:19:40 UTC,-73.973752,40.779586,-73.985703,40.76805,1
2009-04-03 22:31:00.000000160,8.1,2009-04-03 22:31:00 UTC,-73.991232,40.750348,-73.986317,40.75912,1
2011-09-30 20:04:00.00000066,5.3,2011-09-30 20:04:00 UTC,-73.992845,40.758112,-73.997693,40.754638,5
2012-10-23 19:28:19.0000007,3.5,2012-10-23 19:28:19 UTC,-73.948326,40.776335,-73.95324,40.778544,1
2014-01-31 12:50:00.000000186,3.5,2014-01-31 12:50:00 UTC,-73.984663,40.736795,-73.987343,40.733222,3
2013-06-20 05:03:00.00000011,11.5,2013-06-20 05:03:00 UTC,-73.981947,40.7282,-73.988582,40.759202,1
2015-03-09 07:47:54.0000004,10.5,2015-03-09 07:47:54 UTC,-73.971061706542969,40.751678466796875,-73.992195129394531,40.749370574951172,2
2009-01-25 11:31:00.00000085,11.3,2009-01-25 11:31:00 UTC,-73.975773,40.740607,-73.938297,40.757128,1
2011-02-19 12:12:54.0000002,4.5,2011-02-19 12:12:54 UTC,-73.974277,40.762992,-73.97262,40.754446,1
2011-07-30 01:03:20.0000002,6.9,2011-07-30 01:03:20 UTC,-73.993649,40.757206,-73.983403,40.744184,4
2012-07-10 08:30:38.0000004,7.7,2012-07-10 08:30:38 UTC,-73.980258,40.751757,-73.985354,40.766019,1
2013-01-13 22:59:53.0000001,10.5,2013-01-13 22:59:53 UTC,-74.00597,40.740063,-73.989495,40.77453,2
2010-04-21 21:50:00.00000050,12.5,2010-04-21 21:50:00 UTC,-73.989635,40.75666,-73.951067,40.780173,5
2013-01-16 20:19:58.0000001,180,2013-01-16 20:19:58 UTC,-74.429332,40.500046,-74.429332,40.500046,1
2010-08-08 15:10:00.000000131,18.5,2010-08-08 15:10:00 UTC,-74.010358,40.707788,-73.975095,40.761328,5
2011-12-27 08:14:53.0000002,7.3,2011-12-27 08:14:53 UTC,-73.961049,40.777876,-73.981839,40.75635,1
2013-08-19 12:37:00.00000069,5.5,2013-08-19 12:37:00 UTC,-73.963882,40.768085,-73.954878,40.777527,1
2009-11-20 08:10:01.0000003,10.5,2009-11-20 08:10:01 UTC,-73.954882,40.777387,-73.98196,40.752053,1
2010-04-30 07:23:16.0000006,10.1,2010-04-30 07:23:16 UTC,-73.997887,40.722639,-73.978427,40.754839,1
2013-04-06 10:35:43.0000004,7.5,2013-04-06 10:35:43 UTC,-73.971043,40.782939,-73.972287,40.800157,1
2011-12-25 08:11:00.00000010,5.7,2011-12-25 08:11:00 UTC,-73.992157,40.759595,-74.004287,40.742232,1
2012-11-27 09:46:23.0000003,15,2012-11-27 09:46:23 UTC,-73.968872,40.764011,-73.982456,40.744967,1
2013-09-17 12:06:17.0000003,12.5,2013-09-17 12:06:17 UTC,-73.983731,40.749556,-73.978818,40.761043,1
2010-05-10 20:07:37.0000005,9.7,2010-05-10 20:07:37 UTC,-73.985413,40.741423,-73.953599,40.767099,1
2011-11-28 18:32:00.000000176,10.1,2011-11-28 18:32:00 UTC,-74.010905,40.710857,-73.991607,40.748842,1
2013-03-29 06:03:00.00000011,14.5,2013-03-29 06:03:00 UTC,-73.955837,40.772375,-73.994037,40.736147,1
2013-08-28 17:19:00.00000092,43,2013-08-28 17:19:00 UTC,-73.873372,40.77389,-73.984377,40.691685,5
2014-12-11 14:49:00.00000079,24,2014-12-11 14:49:00 UTC,-73.9925,40.74784,-73.96565,40.76328,1
2009-10-22 15:17:35.0000002,30.1,2009-10-22 15:17:35 UTC,-73.788145,40.641979,-73.880388,40.748567,1
2011-01-13 15:55:00.00000031,10.9,2011-01-13 15:55:00 UTC,-73.981972,40.765642,-73.961083,40.806632,5
